Sample_ID,dataset,coding,backend,steps,hidden,delta,sample 14628,sample 48598,sample 16049,sample 7296,sample 35741,sample 41905,sample 48540,sample 6717,sample 58469,sample 48265,sample 44348,sample 18024,sample 1639,sample 9144,rob. 14628,rob. 48598,rob. 16049,rob. 7296,rob. 35741,rob. 41905,rob. 48540,rob. 6717,rob. 58469,rob. 48265,rob. 44348,rob. 18024,rob. 1639,rob. 9144
08120947,fmnist,latency,z3,6,20,"delta(1,)",43727.710050821304,48245.87286520004,73413.71081757545,150448.2520904541,156479.23848438263,63218.32276749611,273764.03997182846,49457.361026763916,161271.1618525982,84079.98502707481,164695.545866251,92120.85688972473,155864.2715563774,61367.72954893112,Robust,Not robust,Robust,Robust,Not robust,Robust,Unknown,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust
06081404,mnist,latency,z3,5,10,"delta(1,)",652.7370882034302,2126.8513860702515,527.9707722663879,3123.826802253723,951.5184869766235,1980.3784368038177,414.49846172332764,2591.549480676651,3663.326294183731,1593.6043045520782,4066.3289132118225,483.36153268814087,1478.8990321159363,856.6591460704803,Robust,Robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Robust
06130832,mnist,latency,z3,5,18,"delta(1,)",19170.22443151474,27472.90863752365,1995.2758646011353,15593.888526439667,20309.59046649933,16719.945815086365,13604.41549372673,15854.11887717247,21478.569695472717,2039.6017076969147,15786.595116615295,20946.935128211975,14407.472804069519,17478.34956598282,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust
08141748,mnist,latency,np,192,512,"delta(2,)",1094.4199624061584,1671.9769809246063,905.3732571601868,1570.3192439079285,864.0870110988617,1411.0847988128662,1057.4698150157928,704.7759773731232,1006.2697522640228,601.4252116680145,1102.5110819339752,1247.467221736908,1664.152860403061,1034.124259710312,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
07250940,mnist,latency,z3,5,10,"delta(4,)",2161.488296508789,5903.543951034546,inf,inf,2247.094859600067,19869.121153354645,inf,130134.14851498604,inf,5471.024781942368,1931.7837069034576,4237.689148187637,inf,inf,Not robust,Not robust,Unknown,Unknown,Not robust,Not robust,Unknown,Not robust,Unknown,Not robust,Not robust,Not robust,Unknown,Unknown
06111957,mnist,latency,z3,5,10,"delta(5,)",6801.254206895828,89695.37516760826,inf,inf,2431.547955274582,8345.547437429428,inf,23570.164660453796,inf,11213.68507552147,2085.879352092743,4208.866369962692,400494.58943605423,inf,Not robust,Not robust,Unknown,Unknown,Not robust,Not robust,Unknown,Not robust,Unknown,Not robust,Not robust,Not robust,Not robust,Unknown
08061740,mnist,latency,z3,5,10,"delta(1,)",1138.8183465003967,4065.8975191116333,569.6123008728027,1856.1871745586395,1860.6944935321808,554.6441488265991,3711.032392978668,3869.0879878997803,2193.8506560325623,1510.6979913711548,1850.3253872394562,4009.7104127407074,5217.495877027512,1710.917860031128,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust
08141745,mnist,latency,np,128,512,"delta(1,)",2.900418758392334,2.578967571258545,2.798325300216675,3.170018434524536,1.6384344100952148,6.019921064376831,0.0021822452545166016,3.7631876468658447,2.134169340133667,3.186615228652954,3.121558666229248,2.382359266281128,3.586287260055542,2.548656702041626,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08101445,fmnist,baseline,z3,5,12,"delta(1,)",155191.49994444847,155190.40626454353,155191.08751130104,155191.8622391224,155190.82417201996,7178.758893966675,155192.17699718475,155192.8584229946,155191.43740653992,155191.7568295002,155191.6753475666,155191.82294511795,155192.11536574364,23053.968351840973,Unknown,Unknown,Unknown,Unknown,Unknown,Not robust,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not robust
08061731,mnist,latency,np,5,10,"delta(1,)",0.046233415603637695,0.2580382823944092,0.25466346740722656,0.2561633586883545,0.028837203979492188,0.2580392360687256,0.2555716037750244,0.2558608055114746,0.2597231864929199,0.26101231575012207,0.04265618324279785,0.25628066062927246,0.25646042823791504,0.2562122344970703,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust
08312225,mnist,latency,milp,5,14,"delta(2,)",38.1328299045563,18.5762112140656,20.4214839935303,37.786376953125,231.0335512161255,274.9136343002319,25.8292243480682,160.0656769275665,40.9360151290894,109.8433375358582,194.1023833751678,12.0595982074738,239.1978883743286,17.7851891517639,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust
07250940,mnist,latency,z3,5,10,"delta(5,)",6395.521973371506,82173.16643834114,inf,inf,2298.7429378032684,7890.310813903809,inf,21928.542044878006,inf,10324.889397859573,1966.9364144802094,4063.387681245804,316157.10114717484,inf,Not robust,Not robust,Unknown,Unknown,Not robust,Not robust,Unknown,Not robust,Unknown,Not robust,Not robust,Not robust,Not robust,Unknown
08310304,fmnist,latency,milp,5,10,"delta(3,)",59.7667999267578,238.4331543445587,1208.8803217411041,319.7160985469818,211.4829597473145,165.0323536396027,297.9752478599548,148.9970970153809,178.725382566452,608.53537940979,3164.812042951584,840.0361075401306,59.3272228240967,92.3254408836365,Not robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
06101421,mnist,latency,z3,5,10,"delta(3,)",inf,inf,inf,1481.5068950653076,414.16301345825195,411.61810660362244,230.97829484939575,545.6975541114807,300.91784858703613,378.19454979896545,inf,358.54694724082947,111220.96082782745,inf,Unknown,Unknown,Unknown,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Unknown,Not robust,Robust,Unknown
08062240,mnist,baseline,np,5,10,"delta(3,)",0.060880184173583984,inf,0.06300687789916992,0.04955148696899414,0.05876469612121582,0.04955554008483887,0.0559999942779541,0.05438232421875,0.05356788635253906,0.05399799346923828,0.05260586738586426,0.04922747611999512,0.056249141693115234,inf,Not robust,Unknown,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Unknown
08111330,fmnist,baseline,z3,8,20,"delta(1,)",inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10031859,mnist,latency,milp,6,20,"delta(1,)",2.6205914020538,2.4690704345703,1.5446696281433,2.7179641723633,2.0246760845184,1.7462029457092,1.4393043518066,3.0604424476624,2.4026575088501,2.1457893848419,3.9906878471375,1.121710062027,1.182333946228,3.063027381897,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08120948,fmnist,latency,z3,7,20,"delta(1,)",94254.28005766869,70679.58411669731,73466.8152794838,125133.45913219452,110147.11531352997,182152.80252313614,96700.66741490364,92953.21239829063,162068.18230342865,142274.27985215187,180173.89358854294,123131.11827468872,61051.70935463905,192708.68629837036,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust
08311313,fmnist,latency,milp,5,12,"delta(3,)",316.7122106552124,1891.7775101661682,2193.548301935196,1238.960104227066,1211.1060948371887,4128.8357973098755,239.5679919719696,2361.3526587486267,11110.223348140717,340.466216802597,3246.9060118198395,182.3267514705658,3429.9070880413055,1085.493596315384,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Not robust,Robust,Not robust,Not robust
08101433,fmnist,baseline,z3,5,10,"delta(1,)",inf,inf,inf,inf,inf,97165.48069000244,inf,inf,inf,inf,inf,inf,inf,inf,Unknown,Unknown,Unknown,Unknown,Unknown,Not robust,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08310127,mnist,latency,milp,5,10,"delta(2,)",6.6193614006042,66.5727727413177,15.8337082862854,61.1720902919769,16.0345785617828,80.6714193820953,83.1425688266754,8.3856062889099,16.847519159317,16.7923290729523,13.2980058193207,19.300389289856,36.7750387191772,28.7651815414429,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust
09021834,fmnist,latency,milp,5,18,"delta(1,)",10.0481557846069,13.4119379520416,4.3911468982697,5.090802192688,8.9463984966278,14.4840121269226,4.972736120224,23.1338613033295,5.7853949069977,3.1848690509796,4.0051784515381,15.1918272972107,3.4571261405945,6.8480081558228,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
09011635,mnist,latency,milp,5,16,"delta(3,)",209.0009911060333,67.2549395561218,1325.7554376125336,926.1261260509491,1026.602888584137,385.1883199214935,59.3789165019989,510.6560714244843,121.353447675705,9765.094447612762,5745.840224981308,13636.3879840374,4876.8886687755585,1527.4758698940277,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Robust
10171441,fmnist,latency,milp,6,20,"delta(1,)",19.1261625289917,4.0380885601044,8.0336697101593,3.0230386257172,20.3679227828979,24.2127103805542,4.0327603816986,39.1959793567657,6.8871479034424,6.9766271114349,3.1782307624817,16.7616221904755,4.3458104133606,10.7165038585663,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust
08312249,fmnist,latency,milp,5,14,"delta(2,)",34.1416454315186,243.8991055488586,65.6187074184418,34.4654982089996,41.5975787639618,301.6099028587341,69.3526763916016,61.6398606300354,13.560923576355,120.1966526508331,154.657345533371,51.8320026397705,23.7533476352692,30.5758593082428,Robust,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Robust,Not robust
08121116,fmnist,latency,np,7,20,"delta(1,)",0.24151849746704102,0.15592718124389648,0.2159748077392578,0.18511748313903809,0.24305176734924316,0.23734068870544434,0.18407344818115234,0.08880329132080078,0.20133018493652344,0.20496201515197754,0.000997781753540039,0.23950982093811035,0.18918490409851074,0.0012640953063964844,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust
06101421,mnist,latency,z3,5,10,"delta(2,)",5642.698382139206,8372.068056344986,7288.353092432022,1446.3479099273682,399.6523377895355,435.5970928668976,226.51907801628113,259.0241026878357,286.75709438323975,286.1974220275879,11372.000418186188,344.1871657371521,2534.176812648773,3866.6794776916504,Robust,Robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Robust
09121741,fmnist,latency,milp,5,20,"delta(2,)",68.4547204971313,322.3686237335205,1458.792486667633,384.6710052490234,14.7040712833405,192.4887230396271,64.9345824718475,46.3328104019165,799.7604796886444,15.1928541660309,114.3038554191589,239.4971435070038,33.3102955818176,15.4637246131897,Robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
08062234,mnist,baseline,z3,5,10,"delta(4,)",12388.995782852173,7605.346572637558,317245.2702870369,90592.78835439682,12409.092709302902,16533.808475255966,138840.512362957,16694.83391070366,317245.5295650959,108144.28205657005,317247.52128243446,4792.206533193588,18937.92895436287,18165.19677734375,Not robust,Not robust,Unknown,Not robust,Not robust,Not robust,Not robust,Not robust,Unknown,Not robust,Unknown,Not robust,Not robust,Not robust
10142024,mnist,latency,milp,5,20,"delta(1,)",1.5305840969086,1.3340256214142,0.997332572937,1.2795627117157,1.0914385318756,1.1253397464752,1.2300717830658,1.6995632648468,1.8503484725952,1.0354030132294,1.8341863155365,0.9868540763855,1.2760701179504,2.3908569812775,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
06131451,mnist,baseline,z3,5,18,"delta(1,)",inf,inf,inf,97665.12985110283,inf,inf,inf,inf,inf,25006.26227927208,inf,inf,inf,inf,Unknown,Unknown,Unknown,Not robust,Unknown,Unknown,Unknown,Unknown,Unknown,Not robust,Unknown,Unknown,Unknown,Unknown
06112104,mnist,latency,z3,5,20,"delta(1,)",22672.438860177994,2325.0809502601624,24489.46478819847,2998.619579553604,18769.652549743652,15324.90985584259,17956.199605226517,24903.36334180832,24525.586050510406,16764.502267837524,16276.944894313812,19489.299103975296,16149.906563043594,9642.988301992416,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08141330,mnist,latency,np,256,256,"delta(1,)",8.382282257080078,7.560038089752197,6.6778178215026855,6.8222105503082275,2.6967480182647705,6.046837568283081,5.547939300537109,8.352044820785522,4.723552465438843,4.882854223251343,7.309305429458618,6.20722770690918,7.85736346244812,6.906611442565918,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08312223,mnist,latency,milp,5,14,"delta(1,)",0.9123809337616,0.9407248497009,0.8074479103088,0.9444317817688,0.8857183456421,1.0515968799591,1.1479156017303,0.8748254776001,0.9787242412567,0.8086724281311,0.8646671772003,0.7336719036102,0.8823852539062,1.0894169807434,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08151440,fmnist,latency,z3,5,18,"delta(1,)",6424.5474808216095,12539.979388952255,4032.649107694626,17794.906744003296,4591.208624362946,4356.30698633194,1466.2812988758087,10848.554824352264,10122.597422122955,15469.662318468094,14265.57799077034,8361.094922304153,1685.526172876358,12698.326908826828,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
06140407,mnist,baseline,z3,5,14,"delta(1,)",inf,inf,inf,238749.3025712967,inf,inf,inf,101526.20957016945,inf,inf,inf,inf,inf,inf,Unknown,Unknown,Unknown,Not robust,Unknown,Unknown,Unknown,Not robust,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08121101,mnist,latency,np,5,16,"delta(1,)",0.17229986190795898,0.1672370433807373,0.16152119636535645,0.16727662086486816,0.1657552719116211,0.16165852546691895,0.17066574096679688,0.16828012466430664,0.16554808616638184,0.17031455039978027,0.16900229454040527,0.15334558486938477,0.04369854927062988,0.1727886199951172,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust
06131254,mnist,latency,z3,5,12,"delta(1,)",5886.94051527977,6143.887605428696,643.2035660743713,6686.753954172134,862.5468022823334,763.1671812534332,8779.764187812805,8672.428435564041,7176.568667650223,7965.905085802078,4142.972671985626,7213.990332603455,1533.1126637458801,7821.533565759659,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Robust,Robust,Robust
08141001,mnist,latency,np,7,20,"delta(1,)",0.17479753494262695,0.17152953147888184,0.16362667083740234,0.17936348915100098,0.1728980541229248,0.16567087173461914,0.0015251636505126953,0.17090582847595215,0.17636799812316895,0.17039775848388672,0.1699972152709961,0.16571807861328125,0.1701064109802246,0.17407512664794922,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08141308,mnist,latency,np,256,128,"delta(1,)",9.306504487991333,10.627402067184448,9.922086954116821,0.06342434883117676,10.461837530136108,9.27490782737732,10.273320436477661,5.864824295043945,6.777706623077393,10.72916316986084,9.877638578414917,0.10459423065185547,10.605650424957275,10.32741117477417,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust
08062027,mnist,latency,np,5,20,"delta(1,)",0.16588258743286133,0.16411757469177246,0.15833687782287598,0.0011181831359863281,0.1637411117553711,0.15832996368408203,0.0010509490966796875,0.16096258163452148,0.1628272533416748,0.16424298286437988,0.16347002983093262,0.16039705276489258,0.16363000869750977,0.1675128936767578,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08312311,mnist,latency,milp,5,14,"delta(3,)",10.9637665748596,28.031177520752,30.957177400589,1498.8854591846466,19.1692855358124,4995.436406612396,211.7752344608307,94.3306231498718,367.1096649169922,1523.8422207832336,40.273140668869,520.3062460422516,981.3945963382721,62.2986817359924,Robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust
08252136,mnist,latency,milp,5,10,"delta(1,)",0.9994151592255,1.0165474414825,0.8548355102539,0.8144202232361,0.9974563121796,1.0981361865997,0.7849259376526,0.8675591945648,0.851175069809,0.8236091136932,0.8871352672577,0.7957699298859,0.9996004104614,0.8756461143494,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust
08310126,fmnist,latency,milp,5,10,"delta(1,)",3.2235083580017,3.9058275222778,1.4313077926636,1.3293015956879,3.5810401439667,6.0246620178223,1.8126118183136,8.3035876750946,1.9251866340637,1.298526763916,1.4807629585266,6.1010935306549,1.69211602211,3.4470641613007,Not robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust
08062016,mnist,latency,np,5,10,"delta(3,)",0.14676952362060547,15571.416389465332,16051.613481998444,17661.501077651978,0.06551051139831543,16426.14466547966,18777.53659439087,17861.680643081665,18036.326184511185,13511.146605730057,0.04666399955749512,22.343690395355225,17363.64887714386,19245.917645215988,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Not robust,Robust,Robust
08141748,mnist,latency,np,128,512,"delta(2,)",1067.2768216133118,1240.4439067840576,933.6689331531525,1253.773913383484,435.36905550956726,1003.0396072864532,0.002170085906982422,626.7466728687286,475.17645621299744,746.9666168689728,594.3145470619202,1044.1420040130615,1279.9879145622253,887.9762287139893,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
07250940,mnist,latency,z3,5,10,"delta(3,)",5555.338739871979,322653.88460850716,324105.44619750977,58883.45246195793,2374.586758852005,199309.6823132038,641906.1910538673,inf,696269.2723805904,6447.1669182777405,1830.244859457016,4358.133223295212,312577.70807528496,293310.36869478226,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Unknown,Robust,Not robust,Not robust,Not robust,Robust,Robust
08141745,mnist,latency,np,192,512,"delta(1,)",3.23406982421875,3.3069162368774414,3.988546133041382,2.7107136249542236,1.9014911651611328,2.700996160507202,3.3557660579681396,3.083904504776001,3.054974317550659,2.9680655002593994,3.492945671081543,4.226362705230713,4.106200933456421,3.304630994796753,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
10031859,mnist,latency,milp,7,20,"delta(1,)",4.3560087680817,4.7917501926422,1.4024882316589,2.678005695343,2.5434401035309,2.4401702880859,2.162050485611,5.6503715515137,2.3035402297974,2.8382081985474,3.1098494529724,3.9222025871277,1.2107110023499,3.4190766811371,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08062028,mnist,latency,np,7,20,"delta(1,)",0.17316150665283203,0.17106914520263672,0.1591510772705078,0.16468405723571777,0.16614937782287598,0.16379237174987793,0.0011277198791503906,0.16655778884887695,0.1656510829925537,0.16662216186523438,0.16260075569152832,0.15988588333129883,0.16380691528320312,0.16964316368103027,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08290047,mnist,latency,z3,5,10,"delta(1,)",781.5112414360046,3007.251224756241,333.60094571113586,1044.826379776001,1330.768952846527,506.7468967437744,2228.590621471405,2437.5866882801056,1386.251186132431,1028.953485250473,1155.6069595813751,2461.2554733753204,3039.1151785850525,1034.6710250377655,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust
06101421,mnist,latency,z3,5,10,"delta(4,)",inf,inf,inf,1417.9867746829987,407.52923583984375,409.14805150032043,231.76721692085266,258.0565667152405,320.78671431541443,240.42412424087524,inf,370.9057996273041,inf,inf,Unknown,Unknown,Unknown,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Unknown,Not robust,Unknown,Unknown
09021841,fmnist,latency,milp,5,18,"delta(2,)",47.6155598163605,215.8683245182037,46.0417618751526,242.557163476944,16.9682986736298,90.6611742973328,824.425276517868,170.8168954849243,552.137989282608,51.4912347793579,14.920462846756,214.7083039283752,61.8878910541534,18.455048084259,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
09121502,fmnist,latency,milp,5,18,"delta(3,)",267.9851641654968,2486.374383211136,417746.26921510696,5942.859229326248,546.4204568862915,7834.528762102127,290.7708377838135,148.6977679729462,18848.10684466362,5388.767606258392,297.6356422901154,464.9259333610535,154.34024310112,71.6240241527557,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
07250939,mnist,latency,z3,5,10,"delta(2,)",2970.873771905899,18844.308702230453,3608.4795656204224,2790.168260574341,2162.7789924144745,2898.1088812351227,7312.074365377426,6006.1494908332825,5388.55739068985,4812.567799329758,1805.9865839481354,3953.192147731781,8839.34629702568,3263.2684214115143,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust
08141002,mnist,latency,np,8,20,"delta(1,)",0.16901063919067383,0.17389440536499023,0.16402101516723633,0.16898798942565918,0.053882598876953125,0.0011966228485107422,0.17367982864379883,0.08168244361877441,0.000997304916381836,0.00090789794921875,0.0012583732604980469,0.0009701251983642578,0.17373871803283691,0.03714752197265625,Not robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
09021833,mnist,latency,milp,5,18,"delta(1,)",0.5302324295044,0.9133665561676,0.6272239685059,0.5030586719513,0.5206470489502,0.6458189487457,0.9950177669525,0.5864233970642,0.8615899085999,0.640811920166,0.9825847148895,0.4820823669434,0.5587737560272,0.8316099643707,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08310157,mnist,latency,milp,5,10,"delta(3,)",133.4646739959717,1426.5342812538147,113.4253942966461,177.6901965141296,inf,210.0197839736938,inf,268.1965048313141,inf,77.7488162517548,288.2804071903229,143.2508132457733,1046.6324036121368,131.9449806213379,Not robust,Not robust,Robust,Robust,Unknown,Robust,Unknown,Robust,Unknown,Not robust,Not robust,Not robust,Robust,Robust
08121101,mnist,latency,np,5,12,"delta(1,)",0.1657695770263672,0.16242718696594238,0.1555652618408203,0.1597902774810791,0.0012273788452148438,0.15285372734069824,0.16229605674743652,0.0007703304290771484,0.15674066543579102,0.0011494159698486328,0.16261029243469238,0.15351176261901855,0.15935492515563965,0.16584229469299316,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Robust,Robust,Robust
06111956,mnist,latency,z3,5,10,"delta(2,)",849.8132185935974,7335.308362960815,3931.8440136909485,2720.577938079834,5177.043311595917,734.2384855747223,4845.097979784012,5317.491207361221,6425.9891946315765,1214.2439608573914,4441.745648860931,2237.444905757904,1658.6352226734161,2536.4635705947876,Not robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust
08121048,fmnist,latency,np,5,18,"delta(1,)",0.0011229515075683594,0.0013973712921142578,0.1708509922027588,0.17337679862976074,0.0010766983032226562,0.0012896060943603516,0.16271495819091797,0.24036359786987305,0.18786263465881348,0.00033736228942871094,0.0011572837829589844,0.22161459922790527,0.1657695770263672,0.0012743473052978516,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
06090805,mnist,latency,z3,5,10,"delta(1,)",784.1897735595703,2877.9538192749023,540.9146673679352,4552.80047750473,1173.9306643009186,2965.235820055008,475.97594022750854,3488.9775772094727,5406.120427131653,2581.1762368679047,6131.073867321014,597.0609028339386,1957.496765613556,1190.774382352829,Robust,Robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Robust
06111956,mnist,latency,z3,5,10,"delta(3,)",5773.9320414066315,384487.22405314445,376532.95958018303,66141.13371658325,2486.3907809257507,238457.20306253433,inf,inf,inf,6917.168084859848,1889.0549356937408,4427.941438913345,407217.1520717144,340574.36063170433,Not robust,Not robust,Robust,Robust,Not robust,Robust,Unknown,Unknown,Unknown,Not robust,Not robust,Not robust,Robust,Robust
08101431,fmnist,baseline,z3,5,20,"delta(1,)",inf,inf,inf,inf,73233.73530888557,inf,inf,inf,inf,inf,inf,inf,inf,inf,Unknown,Unknown,Unknown,Unknown,Not robust,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
08141337,mnist,latency,np,256,256,"delta(2,)",713.382374048233,1075.6971867084503,885.6177725791931,732.8624687194824,1058.7688217163086,1171.8537199497223,609.2768595218658,806.2971794605255,892.2759826183319,891.4472377300262,968.6626119613647,748.7969121932983,1043.2129046916962,1064.988745689392,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08120955,fmnist,latency,z3,8,20,"delta(1,)",171850.38908195496,209820.7685060501,210318.55336523056,231431.1399614811,129784.30312418938,242889.99405241013,224249.62211728096,165922.00248885155,218068.1716954708,350086.8679077625,205914.89426589012,173800.76706695557,203795.3425602913,217833.55507469177,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Not robust,Not robust,Not robust,Robust,Robust,Not robust
08290048,fmnist,latency,z3,5,10,"delta(1,)",804.1882464885712,2124.012244462967,264.3577013015747,1158.2693526744843,1440.0951826572418,278.36955881118774,301.9585666656494,645.6443965435028,2420.6214394569397,1951.9425711631775,3527.4969086647034,281.7429325580597,684.3391432762146,946.784332036972,Not robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust
06131502,mnist,baseline,z3,5,16,"delta(1,)",inf,inf,inf,inf,34827.05404281616,inf,54249.306111097336,inf,inf,59789.67890095711,inf,inf,29636.909126996994,inf,Unknown,Unknown,Unknown,Unknown,Not robust,Unknown,Not robust,Unknown,Unknown,Not robust,Unknown,Unknown,Not robust,Unknown
08141744,mnist,latency,np,64,512,"delta(1,)",4.536091089248657,1.58603835105896,5.9586427211761475,2.111050605773926,1.269554615020752,3.282864570617676,2.4562323093414307,3.0775039196014404,3.3813934326171875,3.1872141361236572,2.81866717338562,3.911881685256958,0.030270814895629883,2.472738027572632,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Not robust,Robust
06112259,mnist,baseline,z3,5,20,"delta(1,)",inf,43710.76174426079,52364.08387327194,43589.13450527191,51849.795306921005,52171.84709525108,42988.436712026596,44319.03783369064,inf,38484.10595583916,50390.13312339783,37981.07683134079,37909.8698656559,60248.29201555252,Unknown,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Unknown,Not robust,Not robust,Not robust,Not robust,Not robust
